budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2557,06,ปปส.ภาค 6,65,พิษณุโลก,0,0,0,24981,208,0,0,0,0,50,0,0,0,32.0,606,182,75,104,245,3229,855,0,0,0,2112,0,0,262,0,0,0,0,0,0,0,0,4821,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,1136,352290,37.68,3.77,23.7,0,0,0,35,23.55,105,103,98.1,30,29,96.67,75,74,98.67
2557,06,ปปส.ภาค 6,66,พิจิตร,0,0,0,17802,134,0,0,0,0,46,0,0,0,47.0,935,81,116,222,516,1795,377,0,0,0,1236,0,0,182,0,0,0,0,0,0,0,0,2688,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,613,95600,0.71,7.51,0.0,0,0,0,39,4.24,157,150,95.54,30,28,93.33,127,122,96.06
2557,06,ปปส.ภาค 6,67,เพชรบูรณ์,0,0,0,31269,238,0,0,0,0,15,0,0,0,15.0,1481,194,84,240,963,4751,1431,0,0,0,2864,0,0,456,0,0,0,0,0,0,0,0,4337,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,963,216347,0.06,43.83,0.0,0,0,0,45,7.17,56,53,94.64,12,10,83.33,44,43,97.73
2557,06,ปปส.ภาค 6,61,อุทัยธานี,0,0,0,10104,75,0,0,0,0,76,0,0,0,48.0,657,100,39,65,453,2030,1201,0,0,0,776,0,0,53,0,0,0,0,0,0,0,0,1608,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,385,19188,0.02,1.15,0.0,0,0,0,27,5.19,24,24,100.0,7,7,100.0,17,17,100.0
2557,06,ปปส.ภาค 6,60,นครสวรรค์,0,0,0,36588,166,0,0,0,0,29,0,0,0,0.0,1514,142,81,177,1114,2845,833,0,0,0,1331,0,0,681,0,0,0,0,0,0,0,0,3821,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,969,184826,0.49,19.61,0.0,0,0,0,63,13.7,398,344,86.43,57,47,82.46,341,297,87.1
2557,06,ปปส.ภาค 6,63,ตาก,0,0,0,21723,120,0,0,0,0,325,0,0,0,47.0,577,56,37,109,375,1690,913,0,0,0,507,0,0,270,0,0,0,0,0,0,0,0,1873,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,446,242735,0.16,3.32,0.0,0,0,0,31,39.96,49,40,81.63,8,7,87.5,41,33,80.49
2557,07,ปปส.ภาค 7,76,เพชรบุรี,0,0,0,14963,78,0,0,0,0,433,0,0,0,112.0,742,100,66,159,417,2924,1657,0,0,0,852,0,0,415,0,0,0,0,0,0,0,0,2210,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,688,155973,1.33,19.86,0.0,0,0,0,49,6.62,107,107,100.0,26,26,100.0,81,81,100.0
2557,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,0,0,0,19828,99,0,0,0,0,160,0,0,0,76.0,411,14,9,56,332,2993,1830,0,0,0,1069,0,0,94,0,0,0,0,0,0,0,0,3057,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,1083,267484,1.72,5.76,0.52,0,0,0,87,17.19,92,92,100.0,19,19,100.0,73,73,100.0
2557,08,ปปส.ภาค 8,86,ชุมพร,0,0,0,17823,85,0,0,0,0,403,0,0,0,295.0,797,46,91,74,586,1585,888,0,0,0,548,0,0,149,0,0,0,0,0,0,0,0,3487,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,935,608987,7.64,60.05,0.0,0,0,0,88,20.47,84,84,100.0,20,20,100.0,64,64,100.0
2557,08,ปปส.ภาค 8,85,ระนอง,0,0,0,5873,33,0,0,0,0,11,0,0,0,8.0,197,50,19,47,81,642,447,0,0,0,81,0,0,114,0,0,0,0,0,0,0,0,1779,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,624,66456,0.89,0.45,0.0,0,0,0,6,1.11,15,15,100.0,2,2,100.0,13,13,100.0
2557,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,0,0,0,41502,185,0,0,0,0,120,0,0,0,,1202,248,122,326,506,7190,4446,0,0,0,1215,0,0,1529,0,0,0,0,0,0,0,0,9995,12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047,4438,1087622,25.39,97.55,0.77,0,0,0,138,47.28,209,209,100.0,62,62,100.0,147,147,100.0
2557,08,ปปส.ภาค 8,82,พังงา,0,0,0,10067,44,0,0,0,0,230,0,0,0,253.0,340,57,35,78,170,1497,983,0,0,0,188,0,0,326,0,0,0,0,0,0,0,0,1266,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,622,14384,1.07,4.31,0.0,0,0,0,25,6.17,44,44,100.0,13,13,100.0,31,31,100.0
2557,08,ปปส.ภาค 8,83,ภูเก็ต,0,0,0,18541,40,0,0,0,0,108,0,0,0,14.0,105,22,23,43,17,2327,1870,0,0,0,211,0,0,246,0,0,0,0,0,0,0,0,3168,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1445,84439,19.34,103.54,0.14,0,0,0,32,5.38,112,112,100.0,50,50,100.0,62,62,100.0
2557,08,ปปส.ภาค 8,81,กระบี่,0,0,0,15211,60,0,0,0,0,126,0,0,0,0.0,390,22,12,146,210,1641,1354,0,0,0,282,0,0,5,0,0,0,0,0,0,0,0,3027,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,1370,323377,6.27,53.66,0.0,0,0,0,57,11.19,92,92,100.0,24,24,100.0,68,68,100.0
2557,08,ปปส.ภาค 8,80,นครศรีธรรมราช,0,0,0,49665,291,0,0,0,0,44,0,0,0,31.0,1651,434,180,316,721,7218,3795,0,0,0,2897,0,0,526,0,0,0,0,0,0,0,0,12619,14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,4639,1190878,11.75,77.4,0.0,0,0,0,102,22.29,221,221,100.0,76,76,100.0,145,145,100.0
2557,09,ปปส.ภาค 9,92,ตรัง,0,0,0,40933,179,0,0,0,0,60,0,0,0,175.0,762,36,100,189,437,4958,1390,0,0,0,3413,0,0,155,0,0,0,0,0,0,0,0,6083,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,1148,258783,2.33,2.09,0.0,0,0,0,61,8.73,81,59,72.84,23,17,73.91,58,42,72.41
2557,09,ปปส.ภาค 9,91,สตูล,0,0,0,33217,120,0,0,0,0,84,0,0,0,24.0,298,58,134,70,36,1693,603,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,2747,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,753,58495,1.68,166.7,0.0,0,0,0,32,8.36,39,13,33.33,16,6,37.5,23,7,30.43
2557,09,ปปส.ภาค 9,90,สงขลา,0,0,0,27776,105,0,0,0,0,738,0,0,0,43.0,1211,156,138,276,641,6867,3420,0,0,0,2350,0,0,1097,0,0,0,0,0,0,0,0,8212,9988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203,4286,725866,11.21,880.6,0.17,0,0,0,106,28.63,186,76,40.86,55,26,47.27,131,50,38.17
2557,09,ปปส.ภาค 9,94,ปัตตานี,0,0,0,24965,100,0,0,0,0,60,0,0,0,67.0,680,35,10,17,618,2944,2003,0,0,0,919,0,0,22,0,0,0,0,0,0,0,0,3084,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,647,489928,0.06,3.61,0.12,0,0,0,24,7.66,14,9,64.29,1,1,100.0,13,8,61.54
2557,09,ปปส.ภาค 9,95,ยะลา,0,0,0,30478,120,0,0,0,0,83,0,0,0,113.0,444,77,80,108,179,1134,608,0,0,0,414,0,0,112,0,0,0,0,0,0,0,0,2813,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,646,256044,0.11,1.21,0.01,0,0,0,29,7.97,14,5,35.71,2,1,50.0,12,4,33.33
2557,09,ปปส.ภาค 9,96,นราธิวาส,0,0,0,14576,81,0,0,0,0,44,0,0,0,9.0,661,98,105,287,171,2155,1314,0,0,0,838,0,0,3,0,0,0,0,0,0,0,0,3206,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,693,64027,0.58,59.55,6.53,0,0,0,30,6.19,22,14,63.64,5,2,40.0,17,12,70.59
2557,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,0,0,0,44335,157,0,0,0,0,1935,0,0,0,271.0,1220,152,23,47,998,23145,3382,0,0,0,19067,0,0,696,0,0,0,0,0,0,0,0,47967,48892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,5854,1591885,77.53,535.04,4.08,0,0,0,246,212.23,3837,1546,40.29,1729,872,50.43,2108,674,31.97
2557,01,ปปส.ภาค 1,11,สมุทรปราการ,0,0,0,42844,97,0,0,0,0,49,0,0,0,28.0,548,148,41,111,248,8530,2764,0,0,0,5717,0,0,49,0,0,0,0,0,0,0,0,10602,10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1227,180427,71.19,19.93,0.0,0,0,0,41,4.16,781,531,67.99,300,208,69.33,481,323,67.15
2557,01,ปปส.ภาค 1,12,นนทบุรี,0,0,0,14419,57,0,0,0,0,686,0,0,0,41.0,400,187,64,118,31,2413,1931,0,0,0,468,0,0,14,0,0,0,0,0,0,0,0,5571,5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,771,68735,18.87,5.56,0.0,0,0,0,29,6.83,697,431,61.84,312,214,68.59,385,217,56.36
